variable,regressor,regressor__n_neighbors,pca,scaler,regressor__weights,regressor__metric,score,std
mdts_sin,KNeighborsRegressor,3,PCA(n_components=0.95),None,uniform,chebyshev,-0.09948118,0.04091816
mdts_sin,KNeighborsRegressor,3,PCA(n_components=0.95),None,distance,euclidean,-0.11472303,0.04893331
mdts_sin,KNeighborsRegressor,3,PCA(n_components=0.95),None,distance,manhattan,-0.09972481,0.03986975
mdts_sin,KNeighborsRegressor,3,PCA(n_components=0.95),None,distance,chebyshev,-0.09949989,0.0408222
mdts_sin,KNeighborsRegressor,3,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.13278232,0.04754013
mdts_sin,KNeighborsRegressor,3,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.10892079,0.04188047
mdts_sin,KNeighborsRegressor,3,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.11416867,0.04062766
mdts_sin,KNeighborsRegressor,3,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.13278232,0.04754013
mdts_sin,KNeighborsRegressor,3,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.10892079,0.04188047
mdts_sin,KNeighborsRegressor,3,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.11416867,0.04062766
mdts_sin,KNeighborsRegressor,3,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.11609088,0.04858267
mdts_sin,KNeighborsRegressor,3,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.09763506,0.04078193
mdts_sin,KNeighborsRegressor,3,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.10158568,0.04021764
mdts_sin,KNeighborsRegressor,3,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.11610089,0.04873266
mdts_sin,KNeighborsRegressor,3,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.09774307,0.04061273
mdts_sin,KNeighborsRegressor,3,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.10183434,0.04008427
mdts_sin,KNeighborsRegressor,5,None,None,uniform,euclidean,-0.10269253,0.04583436
mdts_sin,KNeighborsRegressor,5,None,None,uniform,manhattan,-0.09510428,0.04030543
mdts_sin,KNeighborsRegressor,5,None,None,uniform,chebyshev,-0.09653341,0.0411931
mdts_sin,KNeighborsRegressor,5,None,None,distance,euclidean,-0.10266081,0.04584697
mdts_sin,KNeighborsRegressor,5,None,None,distance,manhattan,-0.09488493,0.04016044
mdts_sin,KNeighborsRegressor,5,None,None,distance,chebyshev,-0.09627195,0.04105857
mdts_sin,KNeighborsRegressor,5,None,StandardScaler,uniform,euclidean,-0.09876648,0.0473458
mdts_sin,KNeighborsRegressor,5,None,StandardScaler,uniform,manhattan,-0.09313317,0.04174671
mdts_sin,KNeighborsRegressor,5,None,StandardScaler,uniform,chebyshev,-0.094299,0.04190353
mdts_sin,KNeighborsRegressor,5,None,StandardScaler,distance,euclidean,-0.09883545,0.04727738
mdts_sin,KNeighborsRegressor,5,None,StandardScaler,distance,manhattan,-0.0928143,0.04153843
mdts_sin,KNeighborsRegressor,5,None,StandardScaler,distance,chebyshev,-0.09396332,0.04179062
mdts_sin,KNeighborsRegressor,5,None,RobustScaler,uniform,euclidean,-0.0998304,0.04709755
mdts_sin,KNeighborsRegressor,5,None,RobustScaler,uniform,manhattan,-0.09601007,0.04121956
mdts_sin,KNeighborsRegressor,5,None,RobustScaler,uniform,chebyshev,-0.09663615,0.04198759
mdts_sin,KNeighborsRegressor,5,None,RobustScaler,distance,euclidean,-0.09979163,0.04705058
mdts_sin,KNeighborsRegressor,5,None,RobustScaler,distance,manhattan,-0.09569138,0.04111975
mdts_sin,KNeighborsRegressor,5,None,RobustScaler,distance,chebyshev,-0.09636169,0.04184298
mdts_sin,KNeighborsRegressor,5,PCA(n_components=0.95),None,uniform,euclidean,-0.0975427,0.04738112
mdts_sin,KNeighborsRegressor,5,PCA(n_components=0.95),None,uniform,manhattan,-0.09352615,0.04166889
mdts_sin,KNeighborsRegressor,5,PCA(n_components=0.95),None,uniform,chebyshev,-0.09438004,0.0424579
mdts_sin,KNeighborsRegressor,5,PCA(n_components=0.95),None,distance,euclidean,-0.09750521,0.04732828
mdts_sin,KNeighborsRegressor,5,PCA(n_components=0.95),None,distance,manhattan,-0.09322581,0.04159577
mdts_sin,KNeighborsRegressor,5,PCA(n_components=0.95),None,distance,chebyshev,-0.09409484,0.04235761
mdts_sin,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.11305432,0.04715051
mdts_sin,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.10099308,0.04449652
mdts_sin,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.10021908,0.04358535
mdts_sin,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.11261323,0.04715087
mdts_sin,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.10093502,0.0445504
mdts_sin,KNeighborsRegressor,5,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.10007531,0.0435091
mdts_sin,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.10871098,0.04834218
mdts_sin,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.09753165,0.04589065
mdts_sin,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.09702116,0.04436905
mdts_sin,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.10843247,0.04836847
mdts_sin,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.0975324,0.04587082
mdts_sin,KNeighborsRegressor,5,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.09687463,0.04431168
mdts_sin,KNeighborsRegressor,7,None,None,uniform,euclidean,-0.10824936,0.05064069
mdts_sin,KNeighborsRegressor,7,None,None,uniform,manhattan,-0.09443619,0.03932161
mdts_sin,KNeighborsRegressor,7,None,None,uniform,chebyshev,-0.09730985,0.0401263
mdts_sin,KNeighborsRegressor,7,None,None,distance,euclidean,-0.10839198,0.05050895
mdts_sin,KNeighborsRegressor,7,None,None,distance,manhattan,-0.09433571,0.03916336
mdts_sin,KNeighborsRegressor,7,None,None,distance,chebyshev,-0.09708714,0.0401636
mdts_sin,KNeighborsRegressor,7,None,StandardScaler,uniform,euclidean,-0.10371852,0.05111202
mdts_sin,KNeighborsRegressor,7,None,StandardScaler,uniform,manhattan,-0.09209069,0.0408922
mdts_sin,KNeighborsRegressor,7,None,StandardScaler,uniform,chebyshev,-0.09408213,0.0411848
mdts_sin,KNeighborsRegressor,7,None,StandardScaler,distance,euclidean,-0.10398588,0.05103573
mdts_sin,KNeighborsRegressor,7,None,StandardScaler,distance,manhattan,-0.09191476,0.04067088
mdts_sin,KNeighborsRegressor,7,None,StandardScaler,distance,chebyshev,-0.09392697,0.04111117
mdts_sin,KNeighborsRegressor,7,None,RobustScaler,uniform,euclidean,-0.10796493,0.05004652
mdts_sin,KNeighborsRegressor,7,None,RobustScaler,uniform,manhattan,-0.09485465,0.04102938
mdts_sin,KNeighborsRegressor,7,None,RobustScaler,uniform,chebyshev,-0.09502905,0.04181785
mdts_sin,KNeighborsRegressor,7,None,RobustScaler,distance,euclidean,-0.10822753,0.04981257
mdts_sin,KNeighborsRegressor,7,None,RobustScaler,distance,manhattan,-0.09483953,0.04080842
mdts_sin,KNeighborsRegressor,7,None,RobustScaler,distance,chebyshev,-0.09479737,0.04179326
mdts_sin,KNeighborsRegressor,7,PCA(n_components=0.95),None,uniform,euclidean,-0.1037769,0.05068431
mdts_sin,KNeighborsRegressor,7,PCA(n_components=0.95),None,uniform,manhattan,-0.09209674,0.04260963
mdts_sin,KNeighborsRegressor,7,PCA(n_components=0.95),None,uniform,chebyshev,-0.09228324,0.04313994
mdts_sin,KNeighborsRegressor,7,PCA(n_components=0.95),None,distance,euclidean,-0.10411488,0.05045734
mdts_sin,KNeighborsRegressor,7,PCA(n_components=0.95),None,distance,manhattan,-0.09207628,0.0423275
mdts_sin,KNeighborsRegressor,7,PCA(n_components=0.95),None,distance,chebyshev,-0.09208136,0.04297927
mdts_sin,KNeighborsRegressor,7,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.10747806,0.05027731
mdts_sin,KNeighborsRegressor,7,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.09420553,0.04117843
mdts_sin,KNeighborsRegressor,7,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.09760738,0.04167197
mdts_sin,KNeighborsRegressor,7,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.1076088,0.05031904
mdts_sin,KNeighborsRegressor,7,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.09398236,0.0410494
mdts_sin,KNeighborsRegressor,7,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.09758395,0.04137968
mdts_sin,KNeighborsRegressor,7,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.10414531,0.05086651
mdts_sin,KNeighborsRegressor,7,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.09185919,0.04203025
mdts_sin,KNeighborsRegressor,7,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.09495351,0.04202067
mdts_sin,KNeighborsRegressor,7,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.10418589,0.05095134
mdts_sin,KNeighborsRegressor,7,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.09170123,0.04185504
mdts_sin,KNeighborsRegressor,7,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.09483131,0.0419074
mdts_sin,KNeighborsRegressor,10,None,None,uniform,euclidean,-0.09645736,0.04886746
mdts_sin,KNeighborsRegressor,10,None,None,uniform,manhattan,-0.09116015,0.04284657
mdts_sin,KNeighborsRegressor,10,None,None,uniform,chebyshev,-0.09210605,0.04253669
mdts_sin,KNeighborsRegressor,10,None,None,distance,euclidean,-0.0964793,0.04873005
mdts_sin,KNeighborsRegressor,10,None,None,distance,manhattan,-0.09090552,0.04261603
mdts_sin,KNeighborsRegressor,10,None,None,distance,chebyshev,-0.09185783,0.04241635
mdts_sin,KNeighborsRegressor,10,None,StandardScaler,uniform,euclidean,-0.09398147,0.05028615
mdts_sin,KNeighborsRegressor,10,None,StandardScaler,uniform,manhattan,-0.08934053,0.04358922
mdts_sin,KNeighborsRegressor,10,None,StandardScaler,uniform,chebyshev,-0.08990393,0.04353861
mdts_sin,KNeighborsRegressor,10,None,StandardScaler,distance,euclidean,-0.09402077,0.05013656
mdts_sin,KNeighborsRegressor,10,None,StandardScaler,distance,manhattan,-0.08913564,0.04341291
mdts_sin,KNeighborsRegressor,10,None,StandardScaler,distance,chebyshev,-0.08972558,0.04338777
mdts_sin,KNeighborsRegressor,10,None,RobustScaler,uniform,euclidean,-0.09506774,0.04827382
mdts_sin,KNeighborsRegressor,10,None,RobustScaler,uniform,manhattan,-0.09169916,0.04264934
mdts_sin,KNeighborsRegressor,10,None,RobustScaler,uniform,chebyshev,-0.09145668,0.04254358
mdts_sin,KNeighborsRegressor,10,None,RobustScaler,distance,euclidean,-0.09507715,0.04820089
mdts_sin,KNeighborsRegressor,10,None,RobustScaler,distance,manhattan,-0.09148836,0.04252732
mdts_sin,KNeighborsRegressor,10,None,RobustScaler,distance,chebyshev,-0.0912996,0.04249108
mdts_sin,KNeighborsRegressor,10,PCA(n_components=0.95),None,uniform,euclidean,-0.0924499,0.04949142
mdts_sin,KNeighborsRegressor,10,PCA(n_components=0.95),None,uniform,manhattan,-0.08954651,0.0439049
mdts_sin,KNeighborsRegressor,10,PCA(n_components=0.95),None,uniform,chebyshev,-0.08986219,0.0437635
mdts_sin,KNeighborsRegressor,10,PCA(n_components=0.95),None,distance,euclidean,-0.09252594,0.04937131
mdts_sin,KNeighborsRegressor,10,PCA(n_components=0.95),None,distance,manhattan,-0.08937219,0.04373253
mdts_sin,KNeighborsRegressor,10,PCA(n_components=0.95),None,distance,chebyshev,-0.08967079,0.04362723
mdts_sin,KNeighborsRegressor,10,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.10515551,0.04949432
mdts_sin,KNeighborsRegressor,10,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.09549325,0.0453051
mdts_sin,KNeighborsRegressor,10,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.09456788,0.04546232
mdts_sin,KNeighborsRegressor,10,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.10491891,0.04948659
mdts_sin,KNeighborsRegressor,10,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.09545975,0.04541204
mdts_sin,KNeighborsRegressor,10,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.09449542,0.04540394
mdts_sin,KNeighborsRegressor,10,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.10153158,0.05104945
mdts_sin,KNeighborsRegressor,10,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.09344848,0.04574085
mdts_sin,KNeighborsRegressor,10,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.09278325,0.04635998
mdts_sin,KNeighborsRegressor,10,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.10136195,0.05099111
mdts_sin,KNeighborsRegressor,10,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.09340732,0.04585509
mdts_sin,KNeighborsRegressor,10,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.09274762,0.04628173
mdts_sin,KNeighborsRegressor,15,None,None,uniform,euclidean,-0.10085759,0.05098497
mdts_sin,KNeighborsRegressor,15,None,None,uniform,manhattan,-0.08961234,0.04237522
mdts_sin,KNeighborsRegressor,15,None,None,uniform,chebyshev,-0.09206462,0.04214923
mdts_sin,KNeighborsRegressor,15,None,None,distance,euclidean,-0.10102044,0.05103882
mdts_sin,KNeighborsRegressor,15,None,None,distance,manhattan,-0.08956498,0.04208555
mdts_sin,KNeighborsRegressor,15,None,None,distance,chebyshev,-0.09186225,0.04199334
mdts_sin,KNeighborsRegressor,15,None,StandardScaler,uniform,euclidean,-0.097301,0.05207288
mdts_sin,KNeighborsRegressor,15,None,StandardScaler,uniform,manhattan,-0.08858958,0.04363792
mdts_sin,KNeighborsRegressor,15,None,StandardScaler,uniform,chebyshev,-0.0906741,0.04354114
mdts_sin,KNeighborsRegressor,15,None,StandardScaler,distance,euclidean,-0.09764323,0.05203396
mdts_sin,KNeighborsRegressor,15,None,StandardScaler,distance,manhattan,-0.08842641,0.04334517
mdts_sin,KNeighborsRegressor,15,None,StandardScaler,distance,chebyshev,-0.09043026,0.04334321
mdts_sin,KNeighborsRegressor,15,None,RobustScaler,uniform,euclidean,-0.09980854,0.05155979
mdts_sin,KNeighborsRegressor,15,None,RobustScaler,uniform,manhattan,-0.09054975,0.04307571
mdts_sin,KNeighborsRegressor,15,None,RobustScaler,uniform,chebyshev,-0.09099513,0.0435707
mdts_sin,KNeighborsRegressor,15,None,RobustScaler,distance,euclidean,-0.10017535,0.05138519
mdts_sin,KNeighborsRegressor,15,None,RobustScaler,distance,manhattan,-0.09039198,0.0428874
mdts_sin,KNeighborsRegressor,15,None,RobustScaler,distance,chebyshev,-0.09068671,0.04342826
mdts_sin,KNeighborsRegressor,15,PCA(n_components=0.95),None,uniform,euclidean,-0.09662661,0.05260047
mdts_sin,KNeighborsRegressor,15,PCA(n_components=0.95),None,uniform,manhattan,-0.08927651,0.04405357
mdts_sin,KNeighborsRegressor,15,PCA(n_components=0.95),None,uniform,chebyshev,-0.08914834,0.04418952
mdts_sin,KNeighborsRegressor,15,PCA(n_components=0.95),None,distance,euclidean,-0.09705182,0.05240577
mdts_sin,KNeighborsRegressor,15,PCA(n_components=0.95),None,distance,manhattan,-0.08906167,0.04386374
mdts_sin,KNeighborsRegressor,15,PCA(n_components=0.95),None,distance,chebyshev,-0.08894652,0.04402088
mdts_sin,KNeighborsRegressor,15,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.10166194,0.05103206
mdts_sin,KNeighborsRegressor,15,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.08971048,0.04361831
mdts_sin,KNeighborsRegressor,15,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.09325553,0.04274916
mdts_sin,KNeighborsRegressor,15,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.10154235,0.05127028
mdts_sin,KNeighborsRegressor,15,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.08950912,0.04333267
mdts_sin,KNeighborsRegressor,15,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.09304656,0.04266976
mdts_sin,KNeighborsRegressor,15,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.09792418,0.05253438
mdts_sin,KNeighborsRegressor,15,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.08843522,0.04554526
mdts_sin,KNeighborsRegressor,15,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.09135728,0.0434773
mdts_sin,KNeighborsRegressor,15,PCA(n_components=0.95),RobustScaler,distance,euclidean,-0.09805827,0.05254933
mdts_sin,KNeighborsRegressor,15,PCA(n_components=0.95),RobustScaler,distance,manhattan,-0.08819655,0.04513088
mdts_sin,KNeighborsRegressor,15,PCA(n_components=0.95),RobustScaler,distance,chebyshev,-0.09114784,0.04336493
mdts_sin,KNeighborsRegressor,20,None,None,uniform,euclidean,-0.09270201,0.0509322
mdts_sin,KNeighborsRegressor,20,None,None,uniform,manhattan,-0.08814498,0.04472513
mdts_sin,KNeighborsRegressor,20,None,None,uniform,chebyshev,-0.08886008,0.0443346
mdts_sin,KNeighborsRegressor,20,None,None,distance,euclidean,-0.09273415,0.05080222
mdts_sin,KNeighborsRegressor,20,None,None,distance,manhattan,-0.08803895,0.04445698
mdts_sin,KNeighborsRegressor,20,None,None,distance,chebyshev,-0.08872525,0.04416708
mdts_sin,KNeighborsRegressor,20,None,StandardScaler,uniform,euclidean,-0.09200216,0.05160873
mdts_sin,KNeighborsRegressor,20,None,StandardScaler,uniform,manhattan,-0.08723047,0.04537239
mdts_sin,KNeighborsRegressor,20,None,StandardScaler,uniform,chebyshev,-0.08797551,0.0445883
mdts_sin,KNeighborsRegressor,20,None,StandardScaler,distance,euclidean,-0.09201906,0.0514687
mdts_sin,KNeighborsRegressor,20,None,StandardScaler,distance,manhattan,-0.08719199,0.04508968
mdts_sin,KNeighborsRegressor,20,None,StandardScaler,distance,chebyshev,-0.08788428,0.04442153
mdts_sin,KNeighborsRegressor,20,None,RobustScaler,uniform,euclidean,-0.09107131,0.0501988
mdts_sin,KNeighborsRegressor,20,None,RobustScaler,uniform,manhattan,-0.08784343,0.04517611
mdts_sin,KNeighborsRegressor,20,None,RobustScaler,uniform,chebyshev,-0.08813386,0.04444707
mdts_sin,KNeighborsRegressor,20,None,RobustScaler,distance,euclidean,-0.0911419,0.05007499
mdts_sin,KNeighborsRegressor,20,None,RobustScaler,distance,manhattan,-0.08774118,0.04492861
mdts_sin,KNeighborsRegressor,20,None,RobustScaler,distance,chebyshev,-0.08798569,0.04430791
mdts_sin,KNeighborsRegressor,20,PCA(n_components=0.95),None,uniform,euclidean,-0.09005467,0.05105907
mdts_sin,KNeighborsRegressor,20,PCA(n_components=0.95),None,uniform,manhattan,-0.08728831,0.04581519
mdts_sin,KNeighborsRegressor,20,PCA(n_components=0.95),None,uniform,chebyshev,-0.08761415,0.0454304
mdts_sin,KNeighborsRegressor,20,PCA(n_components=0.95),None,distance,euclidean,-0.09014439,0.05089915
mdts_sin,KNeighborsRegressor,20,PCA(n_components=0.95),None,distance,manhattan,-0.08716341,0.04551745
mdts_sin,KNeighborsRegressor,20,PCA(n_components=0.95),None,distance,chebyshev,-0.08745036,0.0452049
mdts_sin,KNeighborsRegressor,20,PCA(n_components=0.95),StandardScaler,uniform,euclidean,-0.09971129,0.05189225
mdts_sin,KNeighborsRegressor,20,PCA(n_components=0.95),StandardScaler,uniform,manhattan,-0.09219208,0.0466277
mdts_sin,KNeighborsRegressor,20,PCA(n_components=0.95),StandardScaler,uniform,chebyshev,-0.09133285,0.04681767
mdts_sin,KNeighborsRegressor,20,PCA(n_components=0.95),StandardScaler,distance,euclidean,-0.09954223,0.05184367
mdts_sin,KNeighborsRegressor,20,PCA(n_components=0.95),StandardScaler,distance,manhattan,-0.09218196,0.04665672
mdts_sin,KNeighborsRegressor,20,PCA(n_components=0.95),StandardScaler,distance,chebyshev,-0.09133249,0.0467421
mdts_sin,KNeighborsRegressor,20,PCA(n_components=0.95),RobustScaler,uniform,euclidean,-0.09837712,0.05268939
mdts_sin,KNeighborsRegressor,20,PCA(n_components=0.95),RobustScaler,uniform,manhattan,-0.09135548,0.047093
mdts_sin,KNeighborsRegressor,20,PCA(n_components=0.95),RobustScaler,uniform,chebyshev,-0.09043328,0.04719628
