variable,regressor,scaler,pca,regressor_C,regressor_epsilon,regressor_kernel,regressor_loss,nystroem_n_components,score,std
dwi_sin,SDG,StandardScaler,None,0.001,0.01,None,epsilon_insensitive,100,-0.47708903,0.06197621
dwi_sin,SDG,StandardScaler,None,0.001,0.01,None,epsilon_insensitive,150,-0.47924128,0.06818988
dwi_sin,SDG,StandardScaler,None,0.001,0.01,None,squared_epsilon_insensitive,100,-0.47180962,0.05339294
dwi_sin,SDG,StandardScaler,None,0.001,0.01,None,squared_epsilon_insensitive,150,-0.47493514,0.06130057
dwi_sin,SDG,StandardScaler,None,0.001,0.1,None,epsilon_insensitive,100,-0.47417544,0.0619658
dwi_sin,SDG,StandardScaler,None,0.001,0.1,None,epsilon_insensitive,150,-0.47942307,0.06883983
dwi_sin,SDG,StandardScaler,None,0.001,0.1,None,squared_epsilon_insensitive,100,-0.47724758,0.05001754
dwi_sin,SDG,StandardScaler,None,0.001,0.1,None,squared_epsilon_insensitive,150,-0.47943245,0.05808483
dwi_sin,SDG,StandardScaler,None,0.001,0.2,None,epsilon_insensitive,100,-0.47463901,0.05796718
dwi_sin,SDG,StandardScaler,None,0.001,0.2,None,epsilon_insensitive,150,-0.47739945,0.06803254
dwi_sin,SDG,StandardScaler,None,0.001,0.2,None,squared_epsilon_insensitive,100,-0.48544564,0.04535877
dwi_sin,SDG,StandardScaler,None,0.001,0.2,None,squared_epsilon_insensitive,150,-0.4871503,0.05255274
dwi_sin,SDG,StandardScaler,None,0.001,1.0,None,epsilon_insensitive,100,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,None,0.001,1.0,None,epsilon_insensitive,150,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,None,0.001,1.0,None,squared_epsilon_insensitive,100,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,None,0.001,1.0,None,squared_epsilon_insensitive,150,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,None,0.01,0.01,None,epsilon_insensitive,100,-0.47790639,0.05660678
dwi_sin,SDG,StandardScaler,None,0.01,0.01,None,epsilon_insensitive,150,-0.48056099,0.068413
dwi_sin,SDG,StandardScaler,None,0.01,0.01,None,squared_epsilon_insensitive,100,-0.48017731,0.04762902
dwi_sin,SDG,StandardScaler,None,0.01,0.01,None,squared_epsilon_insensitive,150,-0.47892874,0.05760957
dwi_sin,SDG,StandardScaler,None,0.01,0.1,None,epsilon_insensitive,100,-0.47818051,0.05754479
dwi_sin,SDG,StandardScaler,None,0.01,0.1,None,epsilon_insensitive,150,-0.477407,0.06475352
dwi_sin,SDG,StandardScaler,None,0.01,0.1,None,squared_epsilon_insensitive,100,-0.48686386,0.04508537
dwi_sin,SDG,StandardScaler,None,0.01,0.1,None,squared_epsilon_insensitive,150,-0.48456818,0.05380242
dwi_sin,SDG,StandardScaler,None,0.01,0.2,None,epsilon_insensitive,100,-0.47686662,0.05186037
dwi_sin,SDG,StandardScaler,None,0.01,0.2,None,epsilon_insensitive,150,-0.47916111,0.0636536
dwi_sin,SDG,StandardScaler,None,0.01,0.2,None,squared_epsilon_insensitive,100,-0.49821265,0.0410622
dwi_sin,SDG,StandardScaler,None,0.01,0.2,None,squared_epsilon_insensitive,150,-0.49304828,0.05000639
dwi_sin,SDG,StandardScaler,None,0.01,1.0,None,epsilon_insensitive,100,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,None,0.01,1.0,None,epsilon_insensitive,150,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,None,0.01,1.0,None,squared_epsilon_insensitive,100,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,None,0.01,1.0,None,squared_epsilon_insensitive,150,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,None,0.1,0.01,None,epsilon_insensitive,100,-0.58936827,0.04566944
dwi_sin,SDG,StandardScaler,None,0.1,0.01,None,epsilon_insensitive,150,-0.53659328,0.05469926
dwi_sin,SDG,StandardScaler,None,0.1,0.01,None,squared_epsilon_insensitive,100,-0.56385309,0.03246563
dwi_sin,SDG,StandardScaler,None,0.1,0.01,None,squared_epsilon_insensitive,150,-0.5322441,0.04173593
dwi_sin,SDG,StandardScaler,None,0.1,0.1,None,epsilon_insensitive,100,-0.58569109,0.04649976
dwi_sin,SDG,StandardScaler,None,0.1,0.1,None,epsilon_insensitive,150,-0.53470407,0.05319997
dwi_sin,SDG,StandardScaler,None,0.1,0.1,None,squared_epsilon_insensitive,100,-0.573452,0.031002
dwi_sin,SDG,StandardScaler,None,0.1,0.1,None,squared_epsilon_insensitive,150,-0.53851758,0.0436
dwi_sin,SDG,StandardScaler,None,0.1,0.2,None,epsilon_insensitive,100,-0.58220052,0.04769928
dwi_sin,SDG,StandardScaler,None,0.1,0.2,None,epsilon_insensitive,150,-0.53471558,0.05134569
dwi_sin,SDG,StandardScaler,None,0.1,0.2,None,squared_epsilon_insensitive,100,-0.58662921,0.02885705
dwi_sin,SDG,StandardScaler,None,0.1,0.2,None,squared_epsilon_insensitive,150,-0.55164018,0.04046641
dwi_sin,SDG,StandardScaler,None,0.1,1.0,None,epsilon_insensitive,100,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,None,0.1,1.0,None,epsilon_insensitive,150,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,None,0.1,1.0,None,squared_epsilon_insensitive,100,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,None,0.1,1.0,None,squared_epsilon_insensitive,150,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,PCA,0.0001,0.01,None,epsilon_insensitive,100,-0.7082262,0.02767694
dwi_sin,SDG,StandardScaler,PCA,0.0001,0.01,None,epsilon_insensitive,150,-0.6896976,0.02946997
dwi_sin,SDG,StandardScaler,PCA,0.0001,0.01,None,squared_epsilon_insensitive,100,-0.71067144,0.02788945
dwi_sin,SDG,StandardScaler,PCA,0.0001,0.01,None,squared_epsilon_insensitive,150,-0.66281677,0.03428317
dwi_sin,SDG,StandardScaler,PCA,0.0001,0.1,None,epsilon_insensitive,100,-0.71144106,0.03629186
dwi_sin,SDG,StandardScaler,PCA,0.0001,0.1,None,epsilon_insensitive,150,-0.68588501,0.03266231
dwi_sin,SDG,StandardScaler,PCA,0.0001,0.1,None,squared_epsilon_insensitive,100,-0.71018235,0.02573662
dwi_sin,SDG,StandardScaler,PCA,0.0001,0.1,None,squared_epsilon_insensitive,150,-0.66945686,0.03470743
dwi_sin,SDG,StandardScaler,PCA,0.0001,0.2,None,epsilon_insensitive,100,-0.71338589,0.04717505
dwi_sin,SDG,StandardScaler,PCA,0.0001,0.2,None,epsilon_insensitive,150,-0.68428494,0.05087144
dwi_sin,SDG,StandardScaler,PCA,0.0001,0.2,None,squared_epsilon_insensitive,100,-0.71150015,0.02516144
dwi_sin,SDG,StandardScaler,PCA,0.0001,0.2,None,squared_epsilon_insensitive,150,-0.67651259,0.02611283
dwi_sin,SDG,StandardScaler,PCA,0.0001,1.0,None,epsilon_insensitive,100,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,PCA,0.0001,1.0,None,epsilon_insensitive,150,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,PCA,0.0001,1.0,None,squared_epsilon_insensitive,100,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,PCA,0.0001,1.0,None,squared_epsilon_insensitive,150,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,PCA,0.001,0.01,None,epsilon_insensitive,100,-0.70813431,0.02775417
dwi_sin,SDG,StandardScaler,PCA,0.001,0.01,None,epsilon_insensitive,150,-0.68836696,0.02754746
dwi_sin,SDG,StandardScaler,PCA,0.001,0.01,None,squared_epsilon_insensitive,100,-0.71163619,0.02753925
dwi_sin,SDG,StandardScaler,PCA,0.001,0.01,None,squared_epsilon_insensitive,150,-0.6700314,0.02724398
dwi_sin,SDG,StandardScaler,PCA,0.001,0.1,None,epsilon_insensitive,100,-0.7130693,0.03524587
dwi_sin,SDG,StandardScaler,PCA,0.001,0.1,None,epsilon_insensitive,150,-0.68668959,0.02985515
dwi_sin,SDG,StandardScaler,PCA,0.001,0.1,None,squared_epsilon_insensitive,100,-0.71103942,0.02794965
dwi_sin,SDG,StandardScaler,PCA,0.001,0.1,None,squared_epsilon_insensitive,150,-0.67273293,0.03087933
dwi_sin,SDG,StandardScaler,PCA,0.001,0.2,None,epsilon_insensitive,100,-0.71367289,0.04939466
dwi_sin,SDG,StandardScaler,PCA,0.001,0.2,None,epsilon_insensitive,150,-0.68476084,0.0456997
dwi_sin,SDG,StandardScaler,PCA,0.001,0.2,None,squared_epsilon_insensitive,100,-0.71181977,0.02681186
dwi_sin,SDG,StandardScaler,PCA,0.001,0.2,None,squared_epsilon_insensitive,150,-0.68000474,0.0234963
dwi_sin,SDG,StandardScaler,PCA,0.001,1.0,None,epsilon_insensitive,100,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,PCA,0.001,1.0,None,epsilon_insensitive,150,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,PCA,0.001,1.0,None,squared_epsilon_insensitive,100,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,PCA,0.001,1.0,None,squared_epsilon_insensitive,150,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,PCA,0.01,0.01,None,epsilon_insensitive,100,-0.70843946,0.02785279
dwi_sin,SDG,StandardScaler,PCA,0.01,0.01,None,epsilon_insensitive,150,-0.69803477,0.02660893
dwi_sin,SDG,StandardScaler,PCA,0.01,0.01,None,squared_epsilon_insensitive,100,-0.71211956,0.02684328
dwi_sin,SDG,StandardScaler,PCA,0.01,0.01,None,squared_epsilon_insensitive,150,-0.68917437,0.0258566
dwi_sin,SDG,StandardScaler,PCA,0.01,0.1,None,epsilon_insensitive,100,-0.71221579,0.03552562
dwi_sin,SDG,StandardScaler,PCA,0.01,0.1,None,epsilon_insensitive,150,-0.69687379,0.0351667
dwi_sin,SDG,StandardScaler,PCA,0.01,0.1,None,squared_epsilon_insensitive,100,-0.71045312,0.02728183
dwi_sin,SDG,StandardScaler,PCA,0.01,0.1,None,squared_epsilon_insensitive,150,-0.68830432,0.02735676
dwi_sin,SDG,StandardScaler,PCA,0.01,0.2,None,epsilon_insensitive,100,-0.71318375,0.04805838
dwi_sin,SDG,StandardScaler,PCA,0.01,0.2,None,epsilon_insensitive,150,-0.70214495,0.04846603
dwi_sin,SDG,StandardScaler,PCA,0.01,0.2,None,squared_epsilon_insensitive,100,-0.70988419,0.02788868
dwi_sin,SDG,StandardScaler,PCA,0.01,0.2,None,squared_epsilon_insensitive,150,-0.69172566,0.02587985
dwi_sin,SDG,StandardScaler,PCA,0.01,1.0,None,epsilon_insensitive,100,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,PCA,0.01,1.0,None,epsilon_insensitive,150,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,PCA,0.01,1.0,None,squared_epsilon_insensitive,100,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,PCA,0.01,1.0,None,squared_epsilon_insensitive,150,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,PCA,0.1,0.01,None,epsilon_insensitive,100,-0.70758932,0.02760211
dwi_sin,SDG,StandardScaler,PCA,0.1,0.01,None,epsilon_insensitive,150,-0.70617588,0.02729267
dwi_sin,SDG,StandardScaler,PCA,0.1,0.01,None,squared_epsilon_insensitive,100,-0.70999333,0.02462028
dwi_sin,SDG,StandardScaler,PCA,0.1,0.01,None,squared_epsilon_insensitive,150,-0.70806661,0.02728657
dwi_sin,SDG,StandardScaler,PCA,0.1,0.1,None,epsilon_insensitive,100,-0.71328826,0.03475611
dwi_sin,SDG,StandardScaler,PCA,0.1,0.1,None,epsilon_insensitive,150,-0.70904147,0.03423868
dwi_sin,SDG,StandardScaler,PCA,0.1,0.1,None,squared_epsilon_insensitive,100,-0.71221254,0.02786944
dwi_sin,SDG,StandardScaler,PCA,0.1,0.1,None,squared_epsilon_insensitive,150,-0.70768287,0.02568644
dwi_sin,SDG,StandardScaler,PCA,0.1,0.2,None,epsilon_insensitive,100,-0.71355332,0.04753827
dwi_sin,SDG,StandardScaler,PCA,0.1,0.2,None,epsilon_insensitive,150,-0.71078093,0.04687775
dwi_sin,SDG,StandardScaler,PCA,0.1,0.2,None,squared_epsilon_insensitive,100,-0.71384047,0.02511451
dwi_sin,SDG,StandardScaler,PCA,0.1,0.2,None,squared_epsilon_insensitive,150,-0.70982027,0.02652886
dwi_sin,SDG,StandardScaler,PCA,0.1,1.0,None,epsilon_insensitive,100,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,PCA,0.1,1.0,None,epsilon_insensitive,150,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,PCA,0.1,1.0,None,squared_epsilon_insensitive,100,-0.71634879,0.01232881
dwi_sin,SDG,StandardScaler,PCA,0.1,1.0,None,squared_epsilon_insensitive,150,-0.71634879,0.01232881
dwi_sin,SVR,None,None,0.1,0.01,rbf,None,None,-0.46552188,0.06665407
dwi_sin,SVR,None,None,0.1,0.1,rbf,None,None,-0.46892972,0.07232441
dwi_sin,SVR,None,None,0.1,0.2,rbf,None,None,-0.4823248,0.06891063
dwi_sin,SVR,None,None,0.1,1.0,rbf,None,None,-0.46127973,0.06437964
dwi_sin,SVR,None,None,1.0,0.01,rbf,None,None,-0.46657247,0.07170972
dwi_sin,SVR,None,None,1.0,0.1,rbf,None,None,-0.47909419,0.06643809
dwi_sin,SVR,None,None,1.0,0.2,rbf,None,None,-0.45910311,0.0595506
dwi_sin,SVR,None,None,1.0,1.0,rbf,None,None,-0.46183957,0.06687554
dwi_sin,SVR,None,None,10.0,0.01,rbf,None,None,-0.47497728,0.06004579
dwi_sin,SVR,None,None,10.0,0.1,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,None,None,10.0,0.2,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,None,None,10.0,1.0,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,None,None,100.0,0.01,rbf,None,None,-0.47105313,0.06950861
dwi_sin,SVR,None,None,100.0,0.1,rbf,None,None,-0.47478433,0.07468575
dwi_sin,SVR,None,None,100.0,0.2,rbf,None,None,-0.47721938,0.07356469
dwi_sin,SVR,None,None,100.0,1.0,rbf,None,None,-0.46621911,0.06784058
dwi_sin,SVR,None,PCA,0.1,0.01,rbf,None,None,-0.47203692,0.07441932
dwi_sin,SVR,None,PCA,0.1,0.1,rbf,None,None,-0.4713195,0.07042581
dwi_sin,SVR,None,PCA,0.1,0.2,rbf,None,None,-0.46159758,0.06369835
dwi_sin,SVR,None,PCA,0.1,1.0,rbf,None,None,-0.46642265,0.06872349
dwi_sin,SVR,None,PCA,1.0,0.01,rbf,None,None,-0.46505303,0.06424018
dwi_sin,SVR,None,PCA,1.0,0.1,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,None,PCA,1.0,0.2,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,None,PCA,1.0,1.0,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,None,PCA,10.0,0.01,rbf,None,None,-0.48117993,0.071806
dwi_sin,SVR,None,PCA,10.0,0.1,rbf,None,None,-0.50568494,0.06872504
dwi_sin,SVR,None,PCA,10.0,0.2,rbf,None,None,-0.48860185,0.07598354
dwi_sin,SVR,None,PCA,10.0,1.0,rbf,None,None,-0.4771078,0.07118669
dwi_sin,SVR,None,PCA,100.0,0.01,rbf,None,None,-0.50094118,0.06763725
dwi_sin,SVR,None,PCA,100.0,0.1,rbf,None,None,-0.48253595,0.07361251
dwi_sin,SVR,None,PCA,100.0,0.2,rbf,None,None,-0.47090656,0.0654747
dwi_sin,SVR,None,PCA,100.0,1.0,rbf,None,None,-0.49580783,0.06248524
dwi_sin,SVR,StandardScaler,None,0.1,0.01,rbf,None,None,-0.47488421,0.06796003
dwi_sin,SVR,StandardScaler,None,0.1,0.1,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,StandardScaler,None,0.1,0.2,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,StandardScaler,None,0.1,1.0,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,StandardScaler,None,1.0,0.01,rbf,None,None,-0.50795177,0.06612127
dwi_sin,SVR,StandardScaler,None,1.0,0.1,rbf,None,None,-0.60675806,0.06525911
dwi_sin,SVR,StandardScaler,None,1.0,0.2,rbf,None,None,-0.54582406,0.09116721
dwi_sin,SVR,StandardScaler,None,1.0,1.0,rbf,None,None,-0.50140067,0.06879213
dwi_sin,SVR,StandardScaler,None,10.0,0.01,rbf,None,None,-0.59348055,0.06908409
dwi_sin,SVR,StandardScaler,None,10.0,0.1,rbf,None,None,-0.53451415,0.08602903
dwi_sin,SVR,StandardScaler,None,10.0,0.2,rbf,None,None,-0.49856201,0.06339109
dwi_sin,SVR,StandardScaler,None,10.0,1.0,rbf,None,None,-0.5802173,0.06771385
dwi_sin,SVR,StandardScaler,None,100.0,0.01,rbf,None,None,-0.52368184,0.0745362
dwi_sin,SVR,StandardScaler,None,100.0,0.1,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,StandardScaler,None,100.0,0.2,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,StandardScaler,None,100.0,1.0,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,StandardScaler,PCA,0.1,0.01,rbf,None,None,-0.46893067,0.0648444
dwi_sin,SVR,StandardScaler,PCA,0.1,0.1,rbf,None,None,-0.47033548,0.0731168
dwi_sin,SVR,StandardScaler,PCA,0.1,0.2,rbf,None,None,-0.46987955,0.06897041
dwi_sin,SVR,StandardScaler,PCA,0.1,1.0,rbf,None,None,-0.46352621,0.06361695
dwi_sin,SVR,StandardScaler,PCA,1.0,0.01,rbf,None,None,-0.46729612,0.07207348
dwi_sin,SVR,StandardScaler,PCA,1.0,0.1,rbf,None,None,-0.4658304,0.06757498
dwi_sin,SVR,StandardScaler,PCA,1.0,0.2,rbf,None,None,-0.45897692,0.06034383
dwi_sin,SVR,StandardScaler,PCA,1.0,1.0,rbf,None,None,-0.4619914,0.06691312
dwi_sin,SVR,StandardScaler,PCA,10.0,0.01,rbf,None,None,-0.46057796,0.06251883
dwi_sin,SVR,StandardScaler,PCA,10.0,0.1,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,StandardScaler,PCA,10.0,0.2,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,StandardScaler,PCA,10.0,1.0,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,StandardScaler,PCA,100.0,0.01,rbf,None,None,-0.47686267,0.06720473
dwi_sin,SVR,StandardScaler,PCA,100.0,0.1,rbf,None,None,-0.47645023,0.07592294
dwi_sin,SVR,StandardScaler,PCA,100.0,0.2,rbf,None,None,-0.4782259,0.07159999
dwi_sin,SVR,StandardScaler,PCA,100.0,1.0,rbf,None,None,-0.46974968,0.06538145
dwi_sin,SVR,Normalizer,None,0.1,0.01,rbf,None,None,-0.47231726,0.07487774
dwi_sin,SVR,Normalizer,None,0.1,0.1,rbf,None,None,-0.47204363,0.0677252
dwi_sin,SVR,Normalizer,None,0.1,0.2,rbf,None,None,-0.46313738,0.06200398
dwi_sin,SVR,Normalizer,None,0.1,1.0,rbf,None,None,-0.46782708,0.07001345
dwi_sin,SVR,Normalizer,None,1.0,0.01,rbf,None,None,-0.46616928,0.06208235
dwi_sin,SVR,Normalizer,None,1.0,0.1,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,Normalizer,None,1.0,0.2,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,Normalizer,None,1.0,1.0,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,Normalizer,None,10.0,0.01,rbf,None,None,-0.48239663,0.06764476
dwi_sin,SVR,Normalizer,None,10.0,0.1,rbf,None,None,-0.49941583,0.07780522
dwi_sin,SVR,Normalizer,None,10.0,0.2,rbf,None,None,-0.52191161,0.06861269
dwi_sin,SVR,Normalizer,None,10.0,1.0,rbf,None,None,-0.47755034,0.06579368
dwi_sin,SVR,Normalizer,None,100.0,0.01,rbf,None,None,-0.49719932,0.07655938
dwi_sin,SVR,Normalizer,None,100.0,0.1,rbf,None,None,-0.51400765,0.06712354
dwi_sin,SVR,Normalizer,None,100.0,0.2,rbf,None,None,-0.46822981,0.06174403
dwi_sin,SVR,Normalizer,None,100.0,1.0,rbf,None,None,-0.49216953,0.06884908
dwi_sin,SVR,Normalizer,PCA,0.1,0.01,rbf,None,None,-0.50275656,0.06205519
dwi_sin,SVR,Normalizer,PCA,0.1,0.1,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,Normalizer,PCA,0.1,0.2,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,Normalizer,PCA,0.1,1.0,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,Normalizer,PCA,1.0,0.01,rbf,None,None,-0.49778025,0.06333673
dwi_sin,SVR,Normalizer,PCA,1.0,0.1,rbf,None,None,-0.58347554,0.09188669
dwi_sin,SVR,Normalizer,PCA,1.0,0.2,rbf,None,None,-0.63651636,0.09109414
dwi_sin,SVR,Normalizer,PCA,1.0,1.0,rbf,None,None,-0.49099791,0.06337122
dwi_sin,SVR,Normalizer,PCA,10.0,0.01,rbf,None,None,-0.57998292,0.08962039
dwi_sin,SVR,Normalizer,PCA,10.0,0.1,rbf,None,None,-0.60560465,0.08642241
dwi_sin,SVR,Normalizer,PCA,10.0,0.2,rbf,None,None,-0.4839683,0.0594642
dwi_sin,SVR,Normalizer,PCA,10.0,1.0,rbf,None,None,-0.57948633,0.07576111
dwi_sin,SVR,Normalizer,PCA,100.0,0.01,rbf,None,None,-0.58001594,0.07988989
dwi_sin,SVR,Normalizer,PCA,100.0,0.1,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,Normalizer,PCA,100.0,0.2,rbf,None,None,-0.71634879,0.01232881
dwi_sin,SVR,Normalizer,PCA,100.0,1.0,rbf,None,None,-0.71634879,0.01232881
dwi_cos,LinSVR,None,None,0.1,0.01,None,None,100,-0.41940474,0.04363699
dwi_cos,LinSVR,None,None,0.1,0.01,None,None,150,-0.42357351,0.0425418
dwi_cos,LinSVR,None,None,0.1,0.1,None,None,100,-0.41812836,0.04579146
dwi_cos,LinSVR,None,None,0.1,0.1,None,None,150,-0.42245055,0.0429441
dwi_cos,LinSVR,None,None,0.1,0.2,None,None,100,-0.41448688,0.04206823
dwi_cos,LinSVR,None,None,0.1,0.2,None,None,150,-0.41896092,0.04190018
dwi_cos,LinSVR,None,None,0.1,1.0,None,None,100,-0.56290771,0.05001419
dwi_cos,LinSVR,None,None,0.1,1.0,None,None,150,-0.56290771,0.05001419
dwi_cos,LinSVR,None,None,1.0,0.01,None,None,100,-0.41921983,0.04482919
dwi_cos,LinSVR,None,None,1.0,0.01,None,None,150,-0.42203851,0.04234994
dwi_cos,LinSVR,None,None,1.0,0.1,None,None,100,-0.41544497,0.04375113
dwi_cos,LinSVR,None,None,1.0,0.1,None,None,150,-0.42293417,0.0462371
dwi_cos,LinSVR,None,None,1.0,0.2,None,None,100,-0.41546908,0.03944196
dwi_cos,LinSVR,None,None,1.0,0.2,None,None,150,-0.41754503,0.04446046
dwi_cos,LinSVR,None,None,1.0,1.0,None,None,100,-0.56290771,0.05001419
dwi_cos,LinSVR,None,None,1.0,1.0,None,None,150,-0.56290771,0.05001419
dwi_cos,LinSVR,None,None,10.0,0.01,None,None,100,-0.41716583,0.04047761
dwi_cos,LinSVR,None,None,10.0,0.01,None,None,150,-0.42373397,0.0406806
dwi_cos,LinSVR,None,None,10.0,0.1,None,None,100,-0.42106736,0.04201211
dwi_cos,LinSVR,None,None,10.0,0.1,None,None,150,-0.42395153,0.04034333
dwi_cos,LinSVR,None,None,10.0,0.2,None,None,100,-0.41714788,0.04459538
dwi_cos,LinSVR,None,None,10.0,0.2,None,None,150,-0.42492399,0.04152583
dwi_cos,LinSVR,None,None,10.0,1.0,None,None,100,-0.56290771,0.05001419
dwi_cos,LinSVR,None,None,10.0,1.0,None,None,150,-0.56290771,0.05001419
dwi_cos,LinSVR,None,None,100.0,0.01,None,None,100,-0.41977343,0.04408306
dwi_cos,LinSVR,None,None,100.0,0.01,None,None,150,-0.4283246,0.04110243
dwi_cos,LinSVR,None,None,100.0,0.1,None,None,100,-0.42031005,0.042012
dwi_cos,LinSVR,None,None,100.0,0.1,None,None,150,-0.42556938,0.03863946
dwi_cos,LinSVR,None,None,100.0,0.2,None,None,100,-0.41395382,0.04257587
dwi_cos,LinSVR,None,None,100.0,0.2,None,None,150,-0.42021735,0.04467429
dwi_cos,LinSVR,None,None,100.0,1.0,None,None,100,-0.56290771,0.05001419
dwi_cos,LinSVR,None,None,100.0,1.0,None,None,150,-0.56290771,0.05001419
dwi_cos,LinSVR,None,PCA,0.1,0.01,None,None,100,-0.55496054,0.06260278
dwi_cos,LinSVR,None,PCA,0.1,0.01,None,None,150,-0.53489262,0.06071756
dwi_cos,LinSVR,None,PCA,0.1,0.1,None,None,100,-0.55335796,0.07191491
dwi_cos,LinSVR,None,PCA,0.1,0.1,None,None,150,-0.53626672,0.06780351
dwi_cos,LinSVR,None,PCA,0.1,0.2,None,None,100,-0.56213627,0.09597655
dwi_cos,LinSVR,None,PCA,0.1,0.2,None,None,150,-0.53769465,0.08942395
dwi_cos,LinSVR,None,PCA,0.1,1.0,None,None,100,-0.56290771,0.05001419
dwi_cos,LinSVR,None,PCA,0.1,1.0,None,None,150,-0.56290771,0.05001419
dwi_cos,LinSVR,None,PCA,1.0,0.01,None,None,100,-0.55332117,0.06305517
dwi_cos,LinSVR,None,PCA,1.0,0.01,None,None,150,-0.52215663,0.06731588
dwi_cos,LinSVR,None,PCA,1.0,0.1,None,None,100,-0.55016585,0.07298717
dwi_cos,LinSVR,None,PCA,1.0,0.1,None,None,150,-0.51778917,0.06925548
dwi_cos,LinSVR,None,PCA,1.0,0.2,None,None,100,-0.55787628,0.09463953
dwi_cos,LinSVR,None,PCA,1.0,0.2,None,None,150,-0.52355122,0.08522352
dwi_cos,LinSVR,None,PCA,1.0,1.0,None,None,100,-0.56290771,0.05001419
dwi_cos,LinSVR,None,PCA,1.0,1.0,None,None,150,-0.56290771,0.05001419
dwi_cos,LinSVR,None,PCA,10.0,0.01,None,None,100,-0.55056115,0.06269792
dwi_cos,LinSVR,None,PCA,10.0,0.01,None,None,150,-0.51616569,0.06153226
dwi_cos,LinSVR,None,PCA,10.0,0.1,None,None,100,-0.54965313,0.07327408
dwi_cos,LinSVR,None,PCA,10.0,0.1,None,None,150,-0.51719657,0.06762998
dwi_cos,LinSVR,None,PCA,10.0,0.2,None,None,100,-0.55562671,0.0950403
dwi_cos,LinSVR,None,PCA,10.0,0.2,None,None,150,-0.52234663,0.08616028
dwi_cos,LinSVR,None,PCA,10.0,1.0,None,None,100,-0.56290771,0.05001419
dwi_cos,LinSVR,None,PCA,10.0,1.0,None,None,150,-0.56290771,0.05001419
dwi_cos,LinSVR,None,PCA,100.0,0.01,None,None,100,-0.54966111,0.06185908
dwi_cos,LinSVR,None,PCA,100.0,0.01,None,None,150,-0.52076259,0.05792663
dwi_cos,LinSVR,None,PCA,100.0,0.1,None,None,100,-0.55015789,0.0722177
dwi_cos,LinSVR,None,PCA,100.0,0.1,None,None,150,-0.52230087,0.07084995
dwi_cos,LinSVR,None,PCA,100.0,0.2,None,None,100,-0.55725354,0.09434895
dwi_cos,LinSVR,None,PCA,100.0,0.2,None,None,150,-0.52128021,0.07721503
dwi_cos,LinSVR,None,PCA,100.0,1.0,None,None,100,-0.56290771,0.05001419
